replica	analysis	section	series	kind	coordinate	coordinate_y	value	unit	coordinate_unit	source
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	3.8		-172.75536	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	3.82		-170.88815	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	3.84		-174.04994	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	3.86		-175.88979	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	3.88		-173.80199	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	3.9		-174.80144	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	3.92		-169.77907	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	3.94		-175.46753	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	3.96		-176.74439	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	3.98		-171.83714	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4		-175.20776	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.02		-175.24515	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.04		-172.03183	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.06		-172.81654	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.08		-172.12928	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.1		-174.44032	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.12		-177.36973	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.14		-176.23089	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.16		-175.06223	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.18		-176.38436	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.2		-178.86774	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.22		179.33131	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.24		-178.08933	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.26		-175.80013	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.28		177.97168	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.3		177.13678	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.32		174.46872	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.34		174.67335	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.36		174.61186	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.38		173.79011	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.4		171.42161	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.42		170.98773	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.44		173.33862	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.46		174.39288	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.48		173.29792	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.5		169.9032	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.52		168.59133	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.54		170.39089	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.56		164.39434	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.58		164.69075	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.6		167.20283	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.62		165.18185	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.64		165.75924	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.66		164.5899	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.68		163.90292	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.7		163.78931	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.72		165.04954	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.74		165.63435	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.76		164.39039	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC torsion	protein residue 12	Phi_12	timeseries	4.78		164.49927	degree	time (ns)	raw/SYNTHETIC_replica_2/torsion.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.02		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.04		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.06		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.08		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.1		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.12		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.14		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.16		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.18		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.2		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.22		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.24		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.26		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.28		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.3		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.32		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.34		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.36		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.38		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.4		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.42		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.44		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.46		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.48		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.5		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.52		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.54		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.56		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.58		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.6		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.62		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.64		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.66		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.68		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.7		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.72		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.74		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.76		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.78		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.8		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.82		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.84		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.86		0	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.88		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.9		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.92		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.94		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.96		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	0.98		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.02		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.04		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.06		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.08		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.1		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.12		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.14		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.16		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.18		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.2		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.22		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.24		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.26		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.28		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.3		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.32		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.34		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.36		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.38		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.4		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.42		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.44		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.46		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.48		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.5		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.52		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.54		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.56		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.58		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.6		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.62		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.64		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.66		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.68		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.7		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.72		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.74		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.76		1	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.78		2	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.8		2	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.82		2	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.84		2	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.86		2	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.88		2	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.9		2	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.92		2	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.94		2	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
SYNTHETIC_replica_2	SYNTHETIC categorical states	synthetic residue 12	State_12	timeseries	1.96		2	state	time (ns)	raw/SYNTHETIC_replica_2/states.dat
